state,india_tb_reports_2020,india_tb_reports_2021,india_tb_reports_2022,india_tb_reports_2023,india_tb_reports_source_file,india_tb_reports_percentage_of_tb_cases_out_of_the_total_tb_cases_notified_in_2023_januarydecember__0_to_14_years,india_tb_reports_percentage_of_tb_cases_out_of_the_total_tb_cases_notified_in_2023_januarydecember__15_years_to_30_years,india_tb_reports_percentage_of_tb_cases_out_of_the_total_tb_cases_notified_in_2023_januarydecember__31_years_to_45_years,india_tb_reports_percentage_of_tb_cases_out_of_the_total_tb_cases_notified_in_2023_januarydecember__46_years_to_60_years,india_tb_reports_percentage_of_tb_cases_out_of_the_total_tb_cases_notified_in_2023_januarydecember___60_years,india_tb_reports_percentage_of_tb_cases_out_of_the_total_tb_cases_notified_in_2024_januaryoctober__0_to_14_years,india_tb_reports_percentage_of_tb_cases_out_of_the_total_tb_cases_notified_in_2024_januaryoctober__15_years_to_30_years,india_tb_reports_percentage_of_tb_cases_out_of_the_total_tb_cases_notified_in_2024_januaryoctober__31_years_to_45_years,india_tb_reports_percentage_of_tb_cases_out_of_the_total_tb_cases_notified_in_2024_januaryoctober__46_years_to_60_years,india_tb_reports_percentage_of_tb_cases_out_of_the_total_tb_cases_notified_in_2024_januaryoctober___60_years,india_tb_reports_source_file_rs_rs_session_266_au_1736_a_to_c_3_(1)_clean.csv,india_tb_reports_percentage_of_tb_deaths_of_total_tb_cases_reported_in_2023_januarydecember__0_to_14_years,india_tb_reports_percentage_of_tb_deaths_of_total_tb_cases_reported_in_2023_januarydecember__15_years_to_30_years,india_tb_reports_percentage_of_tb_deaths_of_total_tb_cases_reported_in_2023_januarydecember__31_years_to_45_years,india_tb_reports_percentage_of_tb_deaths_of_total_tb_cases_reported_in_2023_januarydecember__46_years_to_60_years,india_tb_reports_percentage_of_tb_deaths_of_total_tb_cases_reported_in_2023_januarydecember__60_years,india_tb_reports_percentage_of_tb_deaths_of_total_tb_cases_reported_in_2024_januaryoctober__0_to_14_years,india_tb_reports_percentage_of_tb_deaths_of_total_tb_cases_reported_in_2024_januaryoctober__15_years_to_30_years,india_tb_reports_percentage_of_tb_deaths_of_total_tb_cases_reported_in_2024_januaryoctober__31_years_to_45_years,india_tb_reports_percentage_of_tb_deaths_of_total_tb_cases_reported_in_2024_januaryoctober__46_years_to_60_years,india_tb_reports_percentage_of_tb_deaths_of_total_tb_cases_reported_in_2024_januaryoctober__60_years,india_tb_reports_source_file_rs_rs_session_266_au_1736_a_to_c_4_clean.csv,india_tb_reports_tb_cases_notification_in_2024_january_to_october,india_tb_reports_tb_deaths__2024_january_to_october,india_tb_reports_source_file_rs_rs_session_266_au_2511_1_clean.csv,india_tb_reports_2023__tb_patients_notified,india_tb_reports_2023__treated_successfully,india_tb_reports_2024__tb_patients_notified,india_tb_reports_source_file_rs_rs_session_267_au_3467_1_clean.csv,india_tb_reports_source_dataset,india_tb_notifications_2025_total_notified_2025,india_tb_notifications_2025_source_dataset,nfhs_children_under_5_years_who_are_stunted_(height-for-age)18_(%),nfhs_children_under_5_years_who_are_underweight_(weight-for-age)18_(%),nfhs_children_under_5_years_who_are_wasted_(weight-for-height)18_(%),nfhs_children_age_6-59_months_who_are_anaemic_(<11.0_g/dl)22_(%),nfhs_men_age_15_years_and_above_who_use_any_kind_of_tobacco_(%),nfhs_women_age_15_years_and_above_who_use_any_kind_of_tobacco_(%),nfhs_men_age_15_years_and_above_who_consume_alcohol_(%),nfhs_population_living_in_households_that_use_an_improved_sanitation_facility2_(%),nfhs_households_using_clean_fuel_for_cooking3_(%),nfhs_source_dataset,census_population,census_male,census_female,census_literate,census_male_literate,census_female_literate,census_workers,census_male_workers,census_female_workers,census_main_workers,census_marginal_workers,census_non_workers,census_rural_households,census_urban_households,census_households,census_housholds_with_electric_lighting,census_households_with_internet,census_households_with_computer,census_households_with_telephone_mobile_phone,census_households_with_telephone_mobile_phone_mobile_only,census_households_with_telephone_mobile_phone_landline_only,census_households_with_television,census_households_with_bicycle,census_households_with_car_jeep_van,census_households_with_scooter_motorcycle_moped,census_households_with_separate_kitchen_cooking_inside_house,census_having_bathing_facility_total_households,census_having_latrine_facility_within_the_premises_total_households,census_ownership_owned_households,census_ownership_rented_households,census_type_of_latrine_facility_flush_pour_flush_latrine_connected_to_other_system_households,census_type_of_latrine_facility_pit_latrine_households,census_households_with_tv_computer_laptop_telephone_mobile_phone_and_scooter_car,census_literacy_rate_pct,census_female_sex_ratio_per_1000_males,census_urbanization_pct,census_owned_house_pct,census_internet_access_pct,census_electricity_access_pct,census_source_dataset,prevalence_proxy,pn_ratio,incidence_proxy,in_ratio,symptomatic_no_care_pct,private_first_provider_pct,bact_confirmed_pct,crowding_index,literacy_pct,poverty_pct,year,delay_cluster
Sikkim,1326.0,1373.0,1395.0,615.0,rs_RS_Session_260_AU_618_A_to_B_i_clean.csv,4.0,38.0,27.0,15.0,16.0,3.0,35.0,30.0,18.0,14.0,rs_RS_Session_266_AU_1736_A_to_C_3 (1)_clean.csv,2.2,1.9,2.4,3.8,9.8,0.0,1.0,1.6,3.8,12.2,rs_RS_Session_266_AU_1736_A_to_C_4_clean.csv,1122.0,33.0,rs_RS_Session_266_AU_2511_1_clean.csv,1189.0,973.0,1169.0,rs_RS_Session_267_AU_3467_1_clean.csv,india_tb_reports,1091.0,india_tb_notifications_2025,24.8725,13.6725,11.9575,56.69,41.3725,11.4275,42.1025,87.3675,72.4625,nfhs,610577.0,323070.0,287507.0,444952.0,251269.0,193683.0,308138.0,194358.0,113780.0,230397.0,77741.0,302439.0,115395.0,53627.0,169022.0,118578.0,4284.0,14834.0,93491.0,86696.0,2249.0,70100.0,1135.0,10599.0,3630.0,94071.0,87865.0,111734.0,82619.0,39144.0,4384.0,15365.0,5021.0,72.8740191654779,889.9216887980933,31.72782241365029,48.880619091005904,2.534581297109252,70.15536439043439,census,0.49467198663544004,0.0004534115367877544,1124.0,1.0302474793767187,12.632499999999993,2.9706192093336963,81.83347350714887,3.6124114020660034,72.8740191654779,27.537499999999994,2024,1
Tamil Nadu,70304.0,82823.0,93879.0,40923.0,rs_RS_Session_260_AU_618_A_to_B_i_clean.csv,3.0,16.0,23.0,33.0,25.0,3.0,16.0,23.0,33.0,25.0,rs_RS_Session_266_AU_1736_A_to_C_3 (1)_clean.csv,1.1,1.5,4.1,6.3,10.5,1.2,1.6,4.1,6.0,9.0,rs_RS_Session_266_AU_1736_A_to_C_4_clean.csv,77820.0,4112.0,rs_RS_Session_266_AU_2511_1_clean.csv,92945.0,82468.0,91318.0,rs_RS_Session_267_AU_3467_1_clean.csv,india_tb_reports,83475.0,india_tb_notifications_2025,25.3128125,22.245625,14.8434375,57.436875,20.825,5.3528125,26.0003125,71.571875,79.495625,nfhs,72147030.0,36137975.0,36009055.0,51837507.0,28040491.0,23797016.0,32884681.0,21434978.0,11449703.0,27942181.0,4942500.0,39262349.0,11937264.0,11229457.0,23166721.0,17265059.0,772257.0,1956630.0,13850821.0,11482800.0,1052287.0,16080190.0,8365803.0,794957.0,5977406.0,15034329.0,11867682.0,8930581.0,13786507.0,4321071.0,209644.0,1102422.0,1174257.0,71.84981419193555,996.4325615920648,48.47236257561007,59.50996258814529,3.3334756351578627,74.52525974651311,census,58.4514560161072,0.0007002270861468368,87587.0,1.0492602575621444,28.428124999999994,5.068723364001318,88.7277422131368,3.1142529838383255,71.84981419193555,20.504374999999996,2024,1
Tripura,2071.0,2543.0,3024.0,1467.0,rs_RS_Session_260_AU_618_A_to_B_i_clean.csv,2.0,17.0,27.0,31.0,23.0,2.0,18.0,24.0,31.0,25.0,rs_RS_Session_266_AU_1736_A_to_C_3 (1)_clean.csv,2.0,1.8,2.5,6.7,10.9,0.0,1.5,3.1,6.4,9.8,rs_RS_Session_266_AU_1736_A_to_C_4_clean.csv,2760.0,151.0,rs_RS_Session_266_AU_2511_1_clean.csv,3425.0,2758.0,3422.0,rs_RS_Session_267_AU_3467_1_clean.csv,india_tb_reports,3162.0,india_tb_notifications_2025,32.975,26.1625,18.9075,65.855,57.80125,51.23125,33.01,71.60875,40.705,nfhs,3673917.0,1874376.0,1799541.0,2804783.0,1501369.0,1303414.0,1469521.0,1045326.0,424195.0,1077019.0,392502.0,2204396.0,748686.0,318177.0,1066863.0,576787.0,8612.0,61956.0,405115.0,360143.0,17491.0,377988.0,331560.0,18443.0,69463.0,763705.0,270754.0,725092.0,774211.0,46693.0,60238.0,507359.0,12784.0,76.34312370148808,960.0747128644412,29.82360434282565,72.56892403242028,0.8072264198870894,54.06383012626739,census,2.976502261178714,0.000941335313465754,3313.0,1.04775458570525,28.39125,1.1982794416902638,80.52554744525547,3.4436633382168096,76.34312370148808,59.295,2024,1
Uttar Pradesh,366641.0,453712.0,522850.0,253988.0,rs_RS_Session_260_AU_618_A_to_B_i_clean.csv,6.0,34.0,24.0,20.0,16.0,7.0,34.0,23.0,20.0,16.0,rs_RS_Session_266_AU_1736_A_to_C_3 (1)_clean.csv,1.2,1.2,2.3,4.2,7.5,1.0,1.1,2.2,4.3,6.8,rs_RS_Session_266_AU_1736_A_to_C_4_clean.csv,563573.0,14229.0,rs_RS_Session_266_AU_2511_1_clean.csv,613851.0,566490.0,670590.0,rs_RS_Session_267_AU_3467_1_clean.csv,india_tb_reports,633154.0,india_tb_notifications_2025,39.6256,32.3128,17.687466666666666,66.39479999999999,45.2372,8.690933333333334,14.3244,68.976,47.071866666666665,nfhs,199812341.0,104480510.0,95331831.0,114397555.0,68234964.0,46162591.0,65814715.0,49846762.0,15967953.0,44635492.0,21179223.0,133997626.0,34726215.0,10446228.0,45172443.0,12120231.0,609773.0,2664447.0,22036666.0,20149607.0,1097897.0,10935311.0,22329804.0,1250106.0,6455749.0,29938454.0,18163265.0,11736853.0,31178985.0,1353666.0,581471.0,1376353.0,932537.0,57.2524972318902,912.4365013149344,23.125222605295004,69.02213590706174,1.3498782875214432,26.831028377190048,census,161.88223217832964,0.0002556759211476665,647383.0,1.0224732055708405,31.024,2.064393550731803,92.28460978315584,4.423323772858598,57.2524972318902,52.928133333333335,2024,2
Uttarakhand,20000.0,22789.0,27553.0,10976.0,rs_RS_Session_260_AU_618_A_to_B_i_clean.csv,5.0,32.0,23.0,20.0,20.0,5.0,33.0,23.0,20.0,19.0,rs_RS_Session_266_AU_1736_A_to_C_3 (1)_clean.csv,0.8,1.1,2.3,4.6,9.0,1.2,1.2,2.4,4.7,9.4,rs_RS_Session_266_AU_1736_A_to_C_4_clean.csv,24984.0,791.0,rs_RS_Session_266_AU_2511_1_clean.csv,25674.0,23113.0,28382.0,rs_RS_Session_267_AU_3467_1_clean.csv,india_tb_reports,26404.0,india_tb_notifications_2025,27.27846153846154,19.166153846153847,12.460769230769232,56.47384615384616,37.49846153846154,4.4569230769230765,30.81615384615385,82.2976923076923,48.47,nfhs,10086292.0,5137773.0,4948519.0,6880953.0,3863708.0,3017245.0,3872275.0,2551921.0,1320354.0,2870624.0,1001651.0,6214017.0,2512569.0,870841.0,3383410.0,1738175.0,63032.0,218358.0,1489596.0,1294045.0,63362.0,1237708.0,624922.0,124006.0,457054.0,1757046.0,1384562.0,1313561.0,1655435.0,247492.0,28314.0,237050.0,125209.0,68.22083873835896,963.1641958490576,25.738559618846075,48.928004587088175,1.8629725631832967,51.373466414061554,census,8.171624711420748,0.0003094843475011645,27195.0,1.0299575821845175,17.7023076923077,3.7006747630349266,90.02492794266573,2.981102497184793,68.22083873835896,51.53,2024,1
West Bengal,79039.0,90487.0,100972.0,44210.0,rs_RS_Session_260_AU_618_A_to_B_i_clean.csv,3.0,27.0,26.0,25.0,19.0,3.0,27.0,26.0,25.0,19.0,rs_RS_Session_266_AU_1736_A_to_C_3 (1)_clean.csv,2.5,1.5,3.5,7.4,11.6,3.0,1.7,3.5,6.6,11.7,rs_RS_Session_266_AU_1736_A_to_C_4_clean.csv,83962.0,4269.0,rs_RS_Session_266_AU_2511_1_clean.csv,97535.0,84928.0,97332.0,rs_RS_Session_267_AU_3467_1_clean.csv,india_tb_reports,91656.0,india_tb_notifications_2025,33.175,32.695,21.33,69.777,48.117,12.105,18.6885,67.1225,39.291,nfhs,91276115.0,46809027.0,44467088.0,61538281.0,33818810.0,27719471.0,34756355.0,26716047.0,8040308.0,25686630.0,9069725.0,56519760.0,16953359.0,8390356.0,25343715.0,10935123.0,443642.0,1668757.0,9879111.0,8616602.0,454850.0,7091740.0,11475393.0,448500.0,1710291.0,17522869.0,7197797.0,11809375.0,17915385.0,1470642.0,1128546.0,5128672.0,400966.0,67.41991702867722,949.9682187369542,33.10625928361331,70.68965619286675,1.7505010611112066,43.1472773427258,census,73.94929245519383,0.0008068134378021497,95925.0,1.0465763288819063,32.8775,1.5821121725840115,87.07438355462142,3.6015286235660398,67.41991702867722,60.709,2024,2
andaman & nicobar islands,478.0,507.0,534.0,295.0,rs_RS_Session_260_AU_618_A_to_B_i_clean.csv,4.0,27.0,27.0,26.0,16.0,4.0,24.0,31.0,22.0,19.0,rs_RS_Session_266_AU_1736_A_to_C_3 (1)_clean.csv,0.0,0.0,2.4,3.9,8.2,7.7,0.0,5.4,1.7,7.1,rs_RS_Session_266_AU_1736_A_to_C_4_clean.csv,445.0,13.0,rs_RS_Session_266_AU_2511_1_clean.csv,488.0,369.0,533.0,rs_RS_Session_267_AU_3467_1_clean.csv,india_tb_reports,583.0,india_tb_notifications_2025,23.24,28.276666666666667,18.426666666666662,37.13333333333333,66.00666666666667,43.27666666666667,47.52,86.38666666666666,70.03333333333333,nfhs,380581.0,202871.0,177710.0,294281.0,164377.0,129904.0,152535.0,120889.0,31646.0,125910.0,26625.0,228046.0,89950.0,51725.0,141675.0,80421.0,3234.0,8194.0,78100.0,67286.0,2841.0,63965.0,17066.0,6426.0,23076.0,81190.0,71147.0,65450.0,53527.0,30123.0,1774.0,2679.0,5099.0,77.32414387475991,875.9753735132177,36.50961708134815,37.78154226221987,2.282689253573319,56.76442562202223,census,0.30833581898057477,0.0005288779056270579,596.0,1.0222984562607205,13.613333333333344,3.59908240691724,75.61475409836066,2.686296100229398,77.32414387475991,29.96666666666667,2024,1
dadra & nagar haveli and daman & diu,965.0,1013.0,1399.0,368.0,rs_RS_Session_260_AU_618_A_to_B_i_clean.csv,6.0,41.0,31.0,14.0,8.0,7.0,43.0,29.0,15.0,6.0,rs_RS_Session_266_AU_1736_A_to_C_3 (1)_clean.csv,0.0,0.8,1.1,8.6,9.8,0.0,0.3,0.4,0.0,4.3,rs_RS_Session_266_AU_1736_A_to_C_4_clean.csv,889.0,4.0,rs_RS_Session_266_AU_2511_1_clean.csv,822.0,725.0,790.0,rs_RS_Session_267_AU_3467_1_clean.csv,india_tb_reports,1173.0,india_tb_notifications_2025,35.45333333333333,33.28666666666667,21.153333333333336,73.35000000000001,36.803333333333335,2.4133333333333336,27.96333333333333,73.27999999999999,83.89999999999999,nfhs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.0,1.0034100596760442,26.720000000000013,,88.19951338199513,,,16.10000000000001,2024,1
delhi,86842.0,103038.0,106731.0,37361.0,rs_RS_Session_260_AU_618_A_to_B_i_clean.csv,10.0,43.0,24.0,14.0,9.0,11.0,43.0,23.0,13.0,10.0,rs_RS_Session_266_AU_1736_A_to_C_3 (1)_clean.csv,1.0,1.0,2.3,5.0,8.5,1.1,0.9,2.2,4.0,7.1,rs_RS_Session_266_AU_1736_A_to_C_4_clean.csv,88868.0,1523.0,rs_RS_Session_266_AU_2511_1_clean.csv,82426.0,64098.0,90281.0,rs_RS_Session_267_AU_3467_1_clean.csv,india_tb_reports,102964.0,india_tb_notifications_2025,30.70181818181818,22.12454545454545,11.717272727272729,69.16272727272727,26.334545454545456,2.307272727272727,21.62454545454545,81.08454545454545,98.90727272727273,nfhs,16787941.0,8987326.0,7800615.0,12737767.0,7194856.0,5542911.0,5587049.0,4762026.0,825023.0,5307329.0,279720.0,11200892.0,124422.0,4481133.0,4605555.0,3310809.0,588951.0,972948.0,3031775.0,2279781.0,171323.0,2939423.0,1022199.0,692279.0,1298383.0,3284487.0,3042184.0,2990741.0,2279303.0,941459.0,31092.0,59339.0,766847.0,75.87450420513153,867.9572767250237,97.29843634480537,49.4903003003981,12.787839902031353,71.8872969707234,census,13.601108666046306,0.0001320957680941524,104487.0,1.0147915776387864,18.91545454545455,16.650479692458347,77.76429767306432,3.645150475892699,75.87450420513153,1.0927272727272737,2024,3
odisha,45628.0,52381.0,60372.0,25939.0,rs_RS_Session_260_AU_618_A_to_B_i_clean.csv,4.0,24.0,27.0,27.0,18.0,4.0,24.0,27.0,26.0,19.0,rs_RS_Session_266_AU_1736_A_to_C_3 (1)_clean.csv,1.7,1.8,3.5,5.6,8.8,1.2,1.7,3.2,5.2,7.8,rs_RS_Session_266_AU_1736_A_to_C_4_clean.csv,48917.0,2064.0,rs_RS_Session_266_AU_2511_1_clean.csv,60766.0,56259.0,59483.0,rs_RS_Session_267_AU_3467_1_clean.csv,india_tb_reports,53673.0,india_tb_notifications_2025,31.645333333333333,30.244,18.46433333333333,64.65066666666667,51.3,25.421333333333333,29.66333333333333,59.641666666666666,32.33266666666667,nfhs,41974218.0,21212136.0,20762082.0,26742595.0,15089681.0,11652914.0,17541589.0,11902655.0,5638934.0,10707543.0,6834046.0,24432629.0,10554975.0,2204158.0,12759133.0,4155886.0,135393.0,491066.0,3846884.0,3441856.0,176200.0,2581277.0,5894822.0,172660.0,1401091.0,7836340.0,1901958.0,2129296.0,8728383.0,645697.0,150103.0,337593.0,203125.0,63.71195527692738,978.7831833625808,17.275139306095486,68.40890364572577,1.0611457690738078,32.57185264860865,census,34.00630846810319,0.000633583151083472,55737.0,1.0384550891509698,40.358333333333334,1.5919968856818092,92.58302340124412,3.289739044181137,63.71195527692738,67.66733333333333,2024,2
puducherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247953.0,612511.0,635442.0,957309.0,497378.0,459931.0,444968.0,332931.0,112037.0,399689.0,45279.0,802985.0,122914.0,265085.0,387999.0,294205.0,18086.0,40958.0,243629.0,188881.0,15439.0,246521.0,155259.0,16879.0,140352.0,268875.0,251494.0,206221.0,195610.0,93807.0,930.0,2318.0,31804.0,76.71034085418282,1037.437694996498,68.32105237384633,50.415078389377285,4.661352219979949,75.8262263562535,census,1.011055755027879,,,,,8.19692834259882,,3.2163820009845385,76.71034085418282,,2024,1
telangana,63209.0,60714.0,72941.0,31094.0,rs_RS_Session_260_AU_618_A_to_B_i_clean.csv,3.0,22.0,26.0,28.0,21.0,3.0,23.0,26.0,27.0,21.0,rs_RS_Session_266_AU_1736_A_to_C_3 (1)_clean.csv,1.2,0.8,2.0,2.5,4.4,0.7,0.6,1.5,1.7,3.2,rs_RS_Session_266_AU_1736_A_to_C_4_clean.csv,62722.0,1004.0,rs_RS_Session_266_AU_2511_1_clean.csv,72100.0,66459.0,74711.0,rs_RS_Session_267_AU_3467_1_clean.csv,india_tb_reports,76571.0,india_tb_notifications_2025,33.16548387096775,32.76387096774194,22.126129032258063,70.19225806451612,24.06387096774193,6.311290322580645,45.49870967741936,74.61806451612902,90.3648387096774,nfhs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77575.0,1.0131120136866438,25.381935483870976,,92.1761442441054,,,9.6351612903226,2024,1
